epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
191,757.56,0.02182,0.9821,1,0.03866,0.00373,0.00373,0.00373
192,760.743,0.01781,0.97763,1,0.05593,0.003697,0.003697,0.003697
193,764.023,0.00914,0.98658,1,0.0225,0.003664,0.003664,0.003664
194,767.376,0.01267,0.99329,1,0.01948,0.003631,0.003631,0.003631
195,770.573,0.02014,0.99776,1,0.01326,0.003598,0.003598,0.003598
196,773.91,0.02352,0.98881,1,0.02615,0.003565,0.003565,0.003565
197,777.273,0.01456,0.99776,1,0.00847,0.003532,0.003532,0.003532
198,780.47,0.02032,0.99105,1,0.02526,0.003499,0.003499,0.003499
199,783.795,0.01846,0.97539,1,0.0491,0.003466,0.003466,0.003466
200,787.162,0.01442,0.99776,1,0.02119,0.003433,0.003433,0.003433
201,790.311,0.01811,0.99776,1,0.01056,0.0034,0.0034,0.0034
202,793.621,0.01279,1,1,0.00827,0.003367,0.003367,0.003367
203,796.995,0.00778,0.99776,1,0.00375,0.003334,0.003334,0.003334
204,800.185,0.01054,0.99776,1,0.00605,0.003301,0.003301,0.003301
205,803.519,0.01248,0.99776,1,0.00882,0.003268,0.003268,0.003268
206,806.73,0.02136,0.98434,1,0.03247,0.003235,0.003235,0.003235
207,809.983,0.01553,0.98881,1,0.0244,0.003202,0.003202,0.003202
208,813.345,0.00538,0.99105,1,0.016,0.003169,0.003169,0.003169
209,816.634,0.03372,0.99105,1,0.03764,0.003136,0.003136,0.003136
210,819.839,0.01168,0.98881,1,0.02228,0.003103,0.003103,0.003103
211,823.169,0.0046,0.99776,1,0.01453,0.00307,0.00307,0.00307
212,826.355,0.01009,0.99329,1,0.02588,0.003037,0.003037,0.003037
213,829.585,0.00975,0.99553,1,0.02366,0.003004,0.003004,0.003004
214,832.871,0.0147,0.98434,1,0.03855,0.002971,0.002971,0.002971
215,836.051,0.01139,0.99553,1,0.02099,0.002938,0.002938,0.002938
216,839.319,0.01914,0.97315,1,0.05915,0.002905,0.002905,0.002905
217,842.664,0.00372,0.99553,1,0.01143,0.002872,0.002872,0.002872
218,845.817,0.00786,0.99553,1,0.01269,0.002839,0.002839,0.002839
219,849.162,0.01708,0.99776,1,0.01093,0.002806,0.002806,0.002806
220,852.481,0.01509,0.99105,1,0.02379,0.002773,0.002773,0.002773
221,855.654,0.00815,0.98434,1,0.0413,0.00274,0.00274,0.00274
222,858.892,0.01204,0.98658,1,0.04004,0.002707,0.002707,0.002707
223,862.229,0.00677,0.99553,1,0.0174,0.002674,0.002674,0.002674
224,865.455,0.01197,0.98658,1,0.02422,0.002641,0.002641,0.002641
225,868.729,0.00549,0.96421,1,0.05662,0.002608,0.002608,0.002608
226,872.088,0.01387,0.99553,1,0.01834,0.002575,0.002575,0.002575
227,875.292,0.01067,0.99776,1,0.01428,0.002542,0.002542,0.002542
228,878.63,0.01129,0.99329,1,0.02011,0.002509,0.002509,0.002509
